demand_actual,demand_sigma,demand_forecast,transit_orders,leads,skus_missed_sale_to_inventory_cost_ratio,constraint_relaxation,mip_solver_status,sim_reward,mip_action,iter_cost,inventory,missed_sale,replenishment,state_in_transit,demand_all_levels,hold_cost_per_unit,inventory_constraint,episode_sigmax,inventory_sum,inventory_sum_plus_demand,constraint_relaxed,mip_cost_config,safety_stock_stage0,safety_stock_stage1,safety_stock_stage2,skus_safety,demand_distribution_profile,sigmax,offset,amp1,ph1,amp2,ph2,randvar,initial_inventory_low,initial_inventory_high,initial_inventory,lead_profile,solver,filter_alpha,missed_sale_to_inventory_cost_ratio,action_frequency,number_of_sku,missed_sale_to_inventory_cost_ratio_variable_per_sku,number_of_stages,constraint_coupling,inventory_capacity,mode,episode,iteration,TimeStamp
"[14, 31]","[[6, 4, 7, 1, 6, 5, 7, 6, 6, 5, 6, 6, 4, 4, 2], [0, 6, 2, 5, 2, 1, 4, 0, 4, 0, 3, 1, 1, 7, 0]]","[[13, 13, 13, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12], [26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 25, 25, 25, 25]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[2, 3, 4], [2, 3, 4]]","[100, 100]",0,Hybrid,-3516.5899999999992,"[[-0.0, -0.0, 0.0], [-0.0, -0.0, 0.0]]",-349.49,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[3.0, 0.0, 0.0], [25.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[[0.0, 0.0, 0.0], [12.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[26.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[3, 0, 0], [25, 0, 0]]","[[0.0258, 0.0194, 0.0129], [0.1367, 0.1025, 0.0684]]","[5000, 5000, 5000]",8,"[0.0, 0.0, 0.0]","[28.0, 28.0, 28.0]",0,Hybrid,,,,,5,8,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,1,2022-08-30-15-03-12
"[13, 26]","[[6, 6, 4, 4, 2, 4, 2, 4, 2, 2, 1, 0, 5, 2, 3], [3, 1, 1, 7, 0, 7, 0, 2, 4, 1, 5, 1, 1, 3, 4]]","[[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12], [26, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 24, 24, 24, 24]]","[[0, 12, 0, 0, 5, 5, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0], [0, 0, 26, 0, 0, 5, 5, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0]]","[[3, 4, 4], [3, 3, 4]]","[100, 100]",0,Hybrid,-3281.6758000000004,"[[-0.0, -0.0, 0.0], [-0.0, -0.0, 0.0]]",-359.03999999999996,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[12.0, 0.0, 0.0], [24.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[12, 0, 0], [24, 0, 0]]","[[0.0258, 0.0194, 0.0129], [0.1367, 0.1025, 0.0684]]","[5000, 5000, 5000]",8,"[0.0, 0.0, 0.0]","[36.0, 36.0, 36.0]",0,Hybrid,"[0, 0]","[0, 0]","[0, 0]","[[0, 0, 0], [0, 0, 0]]",5,8,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,2,2022-08-30-15-03-14
"[9, 26]","[[1, 0, 5, 2, 3, 3, 6, 1, 4, 6, 7, 3, 2, 6, 3], [5, 1, 1, 3, 4, 5, 5, 5, 5, 2, 1, 0, 4, 0, 4]]","[[12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 13, 13, 13, 13, 13], [25, 24, 24, 24, 24, 24, 24, 24, 24, 23, 23, 23, 23, 23, 23]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[3, 3, 4], [3, 3, 4]]","[100, 100]",0,Hybrid,-3802.9199999999996,"[[-0.0, -0.0, 0.0], [-0.0, -0.0, 0.0]]",-376.06,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[8.0, 0.0, 0.0], [26.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[8, 0, 0], [26, 0, 0]]","[[0.0258, 0.0194, 0.0129], [0.1367, 0.1025, 0.0684]]","[5000, 5000, 5000]",8,"[0.0, 0.0, 0.0]","[34.0, 34.0, 34.0]",0,Hybrid,"[0, 0]","[0, 0]","[0, 0]","[[0, 0, 0], [0, 0, 0]]",5,8,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,3,2022-08-30-15-03-17
"[3, 23]","[[7, 3, 2, 6, 3, 7, 7, 4, 6, 0, 5, 3, 3, 3, 3], [1, 0, 4, 0, 4, 1, 6, 6, 7, 7, 0, 4, 2, 5, 1]]","[[13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 15, 15, 15], [23, 23, 23, 23, 23, 23, 23, 23, 22, 22, 22, 22, 22, 22, 22]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[3, 3, 4], [3, 3, 4]]","[100, 100]",0,Hybrid,-3409.0700000000006,"[[-0.0, -0.0, 0.0], [-0.0, -0.0, 0.0]]",-222.34,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[12.0, 0.0, 0.0], [14.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[12, 0, 0], [14, 0, 0]]","[[0.0258, 0.0194, 0.0129], [0.1367, 0.1025, 0.0684]]","[5000, 5000, 5000]",8,"[0.0, 0.0, 0.0]","[26.0, 26.0, 26.0]",0,Hybrid,"[0, 0]","[0, 0]","[0, 0]","[[0, 0, 0], [0, 0, 0]]",5,8,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,4,2022-08-30-15-03-19
"[14, 32]","[[5, 3, 3, 3, 3, 5, 1, 4, 5, 1, 3, 3, 6, 6, 2], [0, 4, 2, 5, 1, 3, 0, 0, 4, 2, 6, 1, 0, 6, 2]]","[[14, 14, 15, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 17, 17], [22, 22, 22, 22, 22, 22, 22, 22, 22, 21, 21, 21, 21, 21, 21]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[2, 3, 4], [3, 3, 4]]","[100, 100]",0,Hybrid,-3358.28,"[[16.0, 17.0, 17.0], [-0.0, -0.0, 0.0]]",-256.38,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[4.0, 0.0, 0.0], [18.0, 0.0, 0.0]]","[[16.0, 16.0, 17.0], [0.0, 0.0, 0.0]]","[[[16.0, 16.0, 17.0], [16.0, 17.0, 17.0], [0.0, 17.0, 17.0], [0.0, 0.0, 17.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[20, 16, 17], [18, 0, 0]]","[[0.0258, 0.0194, 0.0129], [0.1367, 0.1025, 0.0684]]","[5000, 5000, 5000]",8,"[0.0, 0.0, 0.0]","[71.0, 71.0, 71.0]",0,Hybrid,"[0, 0]","[0, 0]","[0, 0]","[[0, 0, 0], [0, 0, 0]]",5,8,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,5,2022-08-30-15-03-22
"[16, 22]","[[3, 3, 6, 6, 2, 3, 4, 6, 1, 4, 7, 6, 5, 0, 6], [6, 1, 0, 6, 2, 3, 5, 3, 3, 2, 4, 3, 4, 4, 4]]","[[16, 16, 16, 17, 17, 17, 17, 17, 17, 18, 18, 18, 18, 18, 18], [21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]]","[[16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 16, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[2, 3, 4], [3, 3, 4]]","[100, 100]",0,Hybrid,-2963.0445999999997,"[[18.0, 18.0, 19.0], [-0.0, -0.0, 0.0]]",-273.5032,"[[4.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [20.0, 0.0, 0.0]]","[[18.0, 18.0, 14.0], [0.0, 0.0, 0.0]]","[[[18.0, 18.0, 18.0], [18.0, 18.0, 19.0], [0.0, 18.0, 19.0], [0.0, 0.0, 19.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[14, 18, 18], [20, 0, 0]]","[[0.0258, 0.0194, 0.0129], [0.1367, 0.1025, 0.0684]]","[5000, 5000, 5000]",8,"[4.0, 0.0, 0.0]","[74.0, 70.0, 70.0]",0,Hybrid,"[0, 0]","[0, 0]","[0, 0]","[[0, 0, 0], [0, 0, 0]]",5,8,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,6,2022-08-30-15-03-25
"[22, 20]","[[7, 6, 5, 0, 6, 0, 5, 4, 1, 3, 5, 2, 3, 5, 0], [4, 3, 4, 4, 4, 4, 4, 1, 3, 0, 4, 5, 5, 5, 1]]","[[18, 18, 18, 18, 18, 18, 19, 19, 19, 19, 19, 19, 19, 19, 19], [21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 22, 22, 22]]","[[18, 18, 18, 17, 13, 17, 17, 17, 17, 16, 16, 16, 16, 0, 0, 18, 18, 18, 18, 14, 18, 17, 17, 17, 17, 17, 17, 16, 16, 16, 19, 19, 19, 18, 14, 18, 18, 18, 18, 18, 17, 17, 17, 17, 17], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[2, 3, 4], [3, 3, 4]]","[100, 100]",0,Hybrid,-2867.1832,"[[18.0, 18.0, 19.0], [-0.0, -0.0, 0.0]]",-301.4372,"[[12.0, 12.0, 12.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [22.0, 0.0, 0.0]]","[[18.0, 19.0, 19.0], [0.0, 0.0, 0.0]]","[[[9.0, 18.0, 20.0], [18.0, 9.0, 19.0], [0.0, 18.0, 10.0], [0.0, 0.0, 19.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[18, 18, 18], [22, 0, 0]]","[[0.0258, 0.0194, 0.0129], [0.1367, 0.1025, 0.0684]]","[5000, 5000, 5000]",8,"[12.0, 12.0, 12.0]","[88.0, 88.0, 88.0]",0,Hybrid,"[0, 0]","[0, 0]","[0, 0]","[[0, 0, 0], [0, 0, 0]]",5,8,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,7,2022-08-30-15-03-27
