demand_actual,demand_sigma,demand_forecast,transit_orders,leads,skus_missed_sale_to_inventory_cost_ratio,constraint_relaxation,mip_solver_status,sim_reward,mip_action,iter_cost,inventory,missed_sale,replenishment,state_in_transit,demand_all_levels,hold_cost_per_unit,inventory_constraint,episode_sigmax,inventory_sum,inventory_sum_plus_demand,constraint_relaxed,mip_cost_config,safety_stock_stage0,safety_stock_stage1,safety_stock_stage2,skus_safety,demand_distribution_profile,sigmax,offset,amp1,ph1,amp2,ph2,randvar,initial_inventory_low,initial_inventory_high,initial_inventory,lead_profile,solver,filter_alpha,missed_sale_to_inventory_cost_ratio,action_frequency,number_of_sku,missed_sale_to_inventory_cost_ratio_variable_per_sku,number_of_stages,constraint_coupling,inventory_capacity,mode,episode,iteration,TimeStamp
"[20, 22]","[[3, 0, 4, 4, 4, 2, 0, 4, 4, 0, 2, 2, 2, 3, 3], [4, 3, 0, 1, 4, 4, 3, 2, 3, 2, 0, 0, 1, 0, 1]]","[[21, 21, 21, 21, 21, 21, 20, 20, 20, 20, 20, 19, 19, 19, 19], [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[2, 3, 4], [2, 3, 4]]","[99, 100]",1,Safety,-5959.418,"[[23.0, 23.0, 10.0], [21.0, 21.0, 4.0]]",-272.0412,"[[0.0, 7.0, 0.0], [8.0, 6.0, 0.0]]","[[1.0, 0.0, 13.0], [0.0, 0.0, 17.0]]","[[20.0, 13.0, 10.0], [24.0, 19.0, 4.0]]","[[[20.0, 17.0, 10.0], [23.0, 19.0, 10.0], [0.0, 19.0, 10.0], [0.0, 23.0, 10.0], [0.0, 0.0, 10.0], [0.0, 0.0, 10.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[19.0, 24.0, 4.0], [20.0, 19.0, 4.0], [21.0, 20.0, 4.0], [0.0, 21.0, 4.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[22, 23, 23], [16, 21, 21]]","[[0.1688, 0.1266, 0.0844], [0.1676, 0.1257, 0.0838]]","[5000, 5000, 5000]",5,"[8.0, 13.0, 0.0]","[134.0, 139.0, 126.0]",1,Safety,,,,,5,5,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,1,2022-08-30-14-50-30
"[20, 19]","[[2, 2, 2, 3, 3, 3, 1, 3, 0, 4, 0, 2, 0, 4, 1], [0, 0, 1, 0, 1, 0, 0, 4, 0, 4, 3, 4, 3, 3, 4]]","[[20, 19, 19, 19, 19, 19, 18, 18, 18, 18, 17, 17, 17, 17, 16], [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]]","[[23, 20, 20, 18, 14, 15, 21, 21, 21, 26, 0, 0, 0, 0, 0, 23, 19, 19, 17, 13, 15, 20, 20, 19, 30, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 30, 0, 0, 0, 0, 0], [21, 20, 19, 24, 19, 20, 20, 20, 20, 24, 0, 0, 0, 0, 0, 21, 20, 19, 24, 19, 20, 20, 20, 20, 30, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 24, 0, 0, 0, 0, 0]]","[[2, 4, 6], [3, 4, 4]]","[99, 100]",1,Safety,-1667.8065000000001,"[[15.0, 14.0, 8.0], [21.0, 21.0, 9.0]]",-155.74470000000002,"[[8.0, 11.0, 0.0], [7.0, 5.0, 0.0]]","[[0.0, 0.0, 6.0], [0.0, 0.0, 12.0]]","[[20.0, 13.0, 8.0], [18.0, 20.0, 9.0]]","[[[16.0, 14.0, 8.0], [15.0, 19.0, 8.0], [0.0, 15.0, 8.0], [0.0, 14.0, 8.0], [0.0, 0.0, 8.0], [0.0, 0.0, 8.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[20.0, 18.0, 9.0], [20.0, 20.0, 9.0], [21.0, 20.0, 9.0], [0.0, 21.0, 9.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[18, 15, 14], [20, 21, 21]]","[[0.1688, 0.1266, 0.0844], [0.1676, 0.1257, 0.0838]]","[5000, 5000, 5000]",5,"[15.0, 16.0, 0.0]","[124.0, 125.0, 109.0]",1,Safety,"[5.0, 8.0]","[7.0, 4.0]","[8.0, 9.0]","[[5.0, 7.0, 8.0], [8.0, 4.0, 9.0]]",5,5,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,2,2022-08-30-14-50-32
"[12, 16]","[[0, 2, 0, 4, 1, 0, 2, 2, 2, 1, 4, 0, 3, 3, 4], [3, 4, 3, 3, 4, 3, 0, 0, 1, 0, 3, 1, 3, 2, 3]]","[[17, 17, 17, 17, 16, 16, 16, 16, 16, 15, 15, 15, 15, 14, 14], [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 19, 19, 19]]","[[15, 16, 20, 15, 14, 19, 19, 18, 19, 20, 23, 20, 20, 18, 14, 14, 15, 19, 14, 13, 18, 18, 17, 18, 17, 23, 19, 19, 17, 13, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10], [21, 20, 20, 18, 20, 20, 20, 20, 19, 20, 21, 20, 19, 24, 19, 21, 20, 20, 18, 20, 20, 20, 20, 19, 14, 21, 20, 19, 24, 19, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4, 4, 4, 4, 4]]","[[2, 4, 6], [2, 3, 4]]","[99, 100]",1,Safety,-1105.5168999999999,"[[15.0, 14.0, 6.0], [20.0, 19.0, 19.0]]",-73.22679999999998,"[[4.0, 4.0, 0.0], [7.0, 12.0, 22.0]]","[[0.0, 0.0, 8.0], [0.0, 0.0, 0.0]]","[[15.0, 19.0, 6.0], [14.0, 11.0, 17.0]]","[[[16.0, 16.0, 6.0], [15.0, 14.0, 6.0], [0.0, 15.0, 6.0], [0.0, 14.0, 6.0], [0.0, 0.0, 6.0], [0.0, 0.0, 6.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[20.0, 13.0, 10.0], [20.0, 19.0, 13.0], [0.0, 19.0, 19.0], [0.0, 0.0, 19.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[17, 15, 14], [20, 20, 19]]","[[0.1688, 0.1266, 0.0844], [0.1676, 0.1257, 0.0838]]","[5000, 5000, 5000]",5,"[11.0, 16.0, 22.0]","[116.0, 121.0, 127.0]",1,Safety,"[7.0, 7.0]","[6.0, 6.0]","[6.0, 7.0]","[[7.0, 6.0, 6.0], [7.0, 6.0, 7.0]]",5,5,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,3,2022-08-30-14-50-33
"[15, 20]","[[4, 0, 3, 3, 4, 1, 4, 1, 0, 0, 4, 0, 3, 1, 3], [3, 1, 3, 2, 3, 4, 3, 1, 2, 0, 1, 4, 2, 2, 4]]","[[15, 15, 15, 14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 13, 13], [20, 20, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]]","[[15, 16, 15, 17, 20, 16, 16, 16, 12, 19, 15, 16, 20, 15, 14, 14, 15, 14, 16, 19, 15, 15, 16, 11, 17, 14, 15, 19, 14, 13, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8], [20, 20, 14, 11, 17, 21, 25, 17, 16, 19, 21, 20, 20, 18, 20, 19, 19, 13, 11, 18, 20, 26, 17, 18, 19, 21, 20, 20, 18, 20, 19, 19, 13, 10, 17, 19, 19, 20, 20, 27, 9, 9, 9, 9, 9]]","[[2, 4, 6], [2, 3, 4]]","[99, 100]",1,Safety,-701.2665,"[[14.0, 14.0, 9.0], [20.0, 20.0, 20.0]]",-63.5669,"[[0.0, 4.0, 0.0], [9.0, 11.0, 13.0]]","[[1.0, 0.0, 5.0], [0.0, 0.0, 0.0]]","[[12.0, 18.0, 9.0], [18.0, 16.0, 18.0]]","[[[17.0, 13.0, 9.0], [14.0, 12.0, 9.0], [0.0, 17.0, 9.0], [0.0, 14.0, 9.0], [0.0, 0.0, 9.0], [0.0, 0.0, 9.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[16.0, 18.0, 16.0], [20.0, 16.0, 18.0], [0.0, 20.0, 16.0], [0.0, 0.0, 20.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[14, 14, 14], [19, 20, 20]]","[[0.1688, 0.1266, 0.0844], [0.1676, 0.1257, 0.0838]]","[5000, 5000, 5000]",5,"[9.0, 15.0, 13.0]","[110.0, 116.0, 114.0]",1,Safety,"[5.0, 7.0]","[8.0, 8.0]","[9.0, 7.0]","[[5.0, 8.0, 9.0], [7.0, 8.0, 7.0]]",5,5,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,4,2022-08-30-14-50-35
"[13, 19]","[[4, 0, 3, 1, 3, 1, 4, 3, 1, 0, 4, 1, 3, 1, 0], [1, 4, 2, 2, 4, 4, 4, 4, 3, 1, 0, 4, 4, 3, 3]]","[[13, 13, 13, 13, 13, 13, 12, 12, 12, 12, 12, 12, 12, 12, 12], [19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]]","[[14, 17, 12, 14, 19, 14, 14, 12, 14, 15, 15, 16, 15, 17, 20, 14, 17, 12, 13, 18, 13, 13, 12, 14, 16, 14, 15, 14, 16, 19, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 6, 6, 6, 6, 6], [20, 16, 18, 16, 18, 20, 20, 20, 19, 19, 20, 20, 14, 11, 17, 20, 16, 18, 16, 18, 20, 20, 20, 19, 21, 19, 19, 13, 11, 18, 20, 16, 18, 16, 18, 20, 20, 20, 19, 21, 19, 19, 13, 10, 17]]","[[2, 4, 6], [2, 3, 4]]","[99, 100]",1,Safety,-414.6798,"[[12.0, 12.0, 9.0], [19.0, 19.0, 19.0]]",-28.5137,"[[1.0, 9.0, 0.0], [8.0, 1.0, 5.0]]","[[0.0, 0.0, 3.0], [0.0, 0.0, 0.0]]","[[13.0, 11.0, 9.0], [25.0, 16.0, 22.0]]","[[[15.0, 7.0, 9.0], [12.0, 13.0, 9.0], [0.0, 15.0, 9.0], [0.0, 12.0, 9.0], [0.0, 0.0, 9.0], [0.0, 0.0, 9.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[20.0, 25.0, 16.0], [19.0, 20.0, 23.0], [0.0, 19.0, 20.0], [0.0, 0.0, 19.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[12, 12, 12], [17, 19, 19]]","[[0.1688, 0.1266, 0.0844], [0.1676, 0.1257, 0.0838]]","[5000, 5000, 5000]",5,"[9.0, 10.0, 5.0]","[100.0, 101.0, 96.0]",1,Safety,"[4.0, 7.0]","[8.0, 8.0]","[9.0, 7.0]","[[4.0, 8.0, 9.0], [7.0, 8.0, 7.0]]",5,5,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,5,2022-08-30-14-50-38
"[12, 19]","[[4, 1, 3, 1, 0, 4, 3, 0, 0, 0, 3, 0, 4, 3, 1], [0, 4, 4, 3, 3, 1, 3, 2, 0, 4, 1, 1, 1, 0, 0]]","[[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12], [19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 20]]","[[12, 15, 13, 7, 11, 11, 13, 14, 13, 12, 14, 17, 12, 14, 19, 12, 15, 13, 7, 11, 11, 12, 13, 12, 11, 14, 17, 12, 13, 18, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9], [19, 20, 25, 16, 22, 22, 20, 18, 19, 19, 20, 16, 18, 16, 18, 19, 20, 25, 16, 22, 22, 20, 18, 19, 19, 20, 16, 18, 16, 18, 19, 20, 23, 16, 22, 22, 20, 18, 19, 19, 20, 16, 18, 16, 18]]","[[2, 4, 6], [2, 3, 4]]","[99, 100]",1,Safety,-345.4101,"[[12.0, 12.0, 6.0], [19.0, 20.0, 20.0]]",-56.4797,"[[7.0, 8.0, 0.0], [9.0, 11.0, 9.0]]","[[0.0, 0.0, 6.0], [0.0, 0.0, 0.0]]","[[10.0, 12.0, 6.0], [19.0, 18.0, 20.0]]","[[[11.0, 12.0, 6.0], [12.0, 10.0, 6.0], [0.0, 11.0, 6.0], [0.0, 12.0, 6.0], [0.0, 0.0, 6.0], [0.0, 0.0, 6.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[16.0, 19.0, 19.0], [19.0, 16.0, 20.0], [0.0, 20.0, 17.0], [0.0, 0.0, 20.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[12, 12, 12], [19, 19, 20]]","[[0.1688, 0.1266, 0.0844], [0.1676, 0.1257, 0.0838]]","[5000, 5000, 5000]",5,"[16.0, 19.0, 9.0]","[110.0, 113.0, 103.0]",1,Safety,"[6.0, 6.0]","[5.0, 8.0]","[6.0, 5.0]","[[6.0, 5.0, 6.0], [6.0, 8.0, 5.0]]",5,5,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,6,2022-08-30-14-50-40
"[12, 21]","[[3, 0, 4, 3, 1, 2, 4, 0, 0, 3, 3, 2, 2, 4, 1], [1, 1, 1, 0, 0, 4, 2, 1, 0, 3, 1, 4, 0, 1, 0]]","[[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 13, 13], [19, 19, 19, 19, 20, 20, 20, 20, 20, 20, 20, 20, 20, 21, 21]]","[[12, 11, 10, 12, 12, 10, 12, 11, 12, 14, 12, 15, 13, 7, 11, 12, 11, 10, 12, 12, 10, 12, 11, 12, 11, 12, 15, 13, 7, 11, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 9, 9, 9, 9, 9], [19, 16, 19, 18, 19, 19, 21, 19, 19, 16, 19, 20, 25, 16, 22, 20, 16, 19, 18, 19, 19, 21, 19, 19, 16, 19, 20, 25, 16, 22, 20, 17, 20, 19, 20, 19, 21, 19, 19, 14, 19, 20, 23, 16, 22]]","[[2, 4, 6], [2, 3, 4]]","[99, 100]",1,Safety,-526.6345,"[[12.0, 13.0, 7.0], [19.0, 20.0, 20.0]]",-57.4916,"[[10.0, 11.0, 0.0], [10.0, 10.0, 10.0]]","[[0.0, 0.0, 6.0], [0.0, 0.0, 0.0]]","[[10.0, 12.0, 7.0], [18.0, 20.0, 20.0]]","[[[8.0, 14.0, 7.0], [12.0, 11.0, 7.0], [0.0, 9.0, 7.0], [0.0, 13.0, 7.0], [0.0, 0.0, 7.0], [0.0, 0.0, 7.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]], [[18.0, 18.0, 21.0], [19.0, 19.0, 19.0], [0.0, 20.0, 19.0], [0.0, 0.0, 20.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[12, 12, 13], [20, 19, 20]]","[[0.1688, 0.1266, 0.0844], [0.1676, 0.1257, 0.0838]]","[5000, 5000, 5000]",5,"[20.0, 21.0, 10.0]","[116.0, 117.0, 106.0]",1,Safety,"[6.0, 7.0]","[6.0, 5.0]","[7.0, 5.0]","[[6.0, 6.0, 7.0], [7.0, 5.0, 5.0]]",5,5,20,5,0.02,3,0.05,1,1,10,"[33, 40, 100]",2,1,0.2,100,10,2,no,4,1,5000,assessment,1,7,2022-08-30-14-50-43
